node1	label	node2	id
Q1193936	P31	Q1093829	Q1193936-P31-Q1093829-20450fb2-0
Q1193949	P31	Q15127012	Q1193949-P31-Q15127012-8cff7424-0
Q11939770	P31	Q1336152	Q11939770-P31-Q1336152-14133b0d-0
Q1194	P31	Q1221156	Q1194-P31-Q1221156-dc551abb-0
Q11940483	P31	Q1336152	Q11940483-P31-Q1336152-972566dc-0
Q1194093	P31	Q43229	Q1194093-P31-Q43229-a0815ff4-0
Q11942	P31	Q1371037	Q11942-P31-Q1371037-b805fe3a-0
Q1194211	P31	Q11424	Q1194211-P31-Q11424-e4f95056-0
Q1194282	P31	Q11424	Q1194282-P31-Q11424-cecdd08c-0
Q11943	P31	Q23058	Q11943-P31-Q23058-6614497f-0
Q1194374	P31	Q11424	Q1194374-P31-Q11424-c8bbedfb-0
Q11944481	P31	Q1336152	Q11944481-P31-Q1336152-c45664ae-0
Q11944481	P31	Q3024240	Q11944481-P31-Q3024240-1277c0e8-0
Q11944704	P31	Q1336152	Q11944704-P31-Q1336152-d28072d9-0
Q1194480	P31	Q223393	Q1194480-P31-Q223393-72f24c22-0
Q1194523	P31	Q5	Q1194523-P31-Q5-f973fdb5-0
Q1194523	P31x	Q3282637	Q1194523-P31x-Q3282637
Q1194523	P31x	Q5	Q1194523-P31x-Q5
Q1194524	P31	Q11424	Q1194524-P31-Q11424-5328ee4b-0
Q1194586	P31	Q483110	Q1194586-P31-Q483110-ea0ee6aa-0
Q1194604	P31	Q11424	Q1194604-P31-Q11424-df23ac76-0
Q1194613	P31	Q11424	Q1194613-P31-Q11424-3f389f07-0
Q11946883	P31	Q1336152	Q11946883-P31-Q1336152-4438ffc3-0
Q11946883	P31	Q208500	Q11946883-P31-Q208500-ff46625f-0
Q1194701	P31	Q17305522	Q1194701-P31-Q17305522-817da1d6-0
Q1194749	P31	Q7188	Q1194749-P31-Q7188-95978c51-0
Q1194795	P31	Q25295	Q1194795-P31-Q25295-5069da95-0
Q1194808	P31	Q15632617	Q1194808-P31-Q15632617-33c50254-0
Q1194808	P31	Q64541352	Q1194808-P31-Q64541352-fb8b0455-0
Q1194810	P31	Q11424	Q1194810-P31-Q11424-c291b5da-0
Q1194888	P31	Q11424	Q1194888-P31-Q11424-7cdb5098-0
Q1194909	P31	Q11424	Q1194909-P31-Q11424-564cda1c-0
Q119494	P31	Q15072454	Q119494-P31-Q15072454-3bf90061-0
Q11949691	P31	Q1336152	Q11949691-P31-Q1336152-c26a6afa-0
Q11949691	P31	Q208500	Q11949691-P31-Q208500-b7fe40bf-0
Q1194988	P31	Q3918	Q1194988-P31-Q3918-7d9586fa-0
Q1195	P31	Q12443800	Q1195-P31-Q12443800-281cadfd-0
Q1195073	P31	Q5398426	Q1195073-P31-Q5398426-d8e25578-0
Q11950939	P31	Q208500	Q11950939-P31-Q208500-eae34490-0
Q11950939	P31	Q2387481	Q11950939-P31-Q2387481-6bb8caab-0
Q11950939	P31	Q3024240	Q11950939-P31-Q3024240-f8cec86c-0
Q119515	P31	Q12413618	Q119515-P31-Q12413618-942ca608-0
Q119515	P31	Q133346	Q119515-P31-Q133346-5dc32a3b-0
Q119515	P31	Q15104814	Q119515-P31-Q15104814-f22102bc-0
Q119515	P31	Q3089219	Q119515-P31-Q3089219-d50c994e-0
Q119515	P31	Q87443571	Q119515-P31-Q87443571-eac0c9f3-0
Q11951827	P31	Q1336152	Q11951827-P31-Q1336152-98e1443c-0
Q11952191	P31	Q1336152	Q11952191-P31-Q1336152-82759903-0
Q11952191	P31	Q486972	Q11952191-P31-Q486972-55644943-0
Q1195311	P31	Q11424	Q1195311-P31-Q11424-a8c3213e-0
Q1195372	P31	Q5	Q1195372-P31-Q5-e4f7af3d-0
Q1195372	P31x	Q5	Q1195372-P31x-Q5
Q11953949	P31	Q1336152	Q11953949-P31-Q1336152-4dca94f5-0
Q119542	P31	Q751708	Q119542-P31-Q751708-42819146-0
Q11954352	P31	Q1336152	Q11954352-P31-Q1336152-f5aa05cc-0
Q1195531	P31	Q11424	Q1195531-P31-Q11424-b8f855bd-0
Q1195550	P31	Q11424	Q1195550-P31-Q11424-b1626c98-0
Q1195631	P31	Q11424	Q1195631-P31-Q11424-a4478fa9-0
Q1195727	P31	Q11424	Q1195727-P31-Q11424-583d48c5-0
Q1195746	P31	Q39614	Q1195746-P31-Q39614-999438b0-0
Q1195774	P31	Q11424	Q1195774-P31-Q11424-cbe7ed83-0
Q1195881	P31	Q11424	Q1195881-P31-Q11424-8df75574-0
Q11959	P31	Q1549591	Q11959-P31-Q1549591-cbd1c772-0
Q11959	P31	Q2074737	Q11959-P31-Q2074737-af554b3b-0
Q11959	P31	Q515	Q11959-P31-Q515-a443a0c1-0
Q1195900	P31	Q3918	Q1195900-P31-Q3918-52f7c32b-0
Q1195916	P31	Q22687	Q1195916-P31-Q22687-b382c16c-0
Q1195916	P31	Q4830453	Q1195916-P31-Q4830453-6011128f-0
Q1195916	P31	Q66344	Q1195916-P31-Q66344-def40fac-0
Q1195929	P31	Q37002670	Q1195929-P31-Q37002670-4362be19-0
Q1196	P31	Q1221156	Q1196-P31-Q1221156-3791d0cb-0
Q1196110	P31	Q24869	Q1196110-P31-Q24869-107026a7-0
Q1196110	P31	Q25110269	Q1196110-P31-Q25110269-865f7639-0
Q1196129	P31	Q954007	Q1196129-P31-Q954007-0b472742-0
Q119615	P31	Q5	Q119615-P31-Q5-33b38679-0
Q119615	P31x	Q33999	Q119615-P31x-Q33999
Q119615	P31x	Q5	Q119615-P31x-Q5
Q1196251	P31	Q19844914	Q1196251-P31-Q19844914-80a29dbc-0
Q1196251	P31	Q23002054	Q1196251-P31-Q23002054-27559103-0
Q1196251	P31	Q233324	Q1196251-P31-Q233324-d3e6e968-0
Q11963112	P31	Q5	Q11963112-P31-Q5-2c37efd9-0
Q11963112	P31x	Q5	Q11963112-P31x-Q5
Q1196381	P31	Q1025961	Q1196381-P31-Q1025961-6f3ec58f-0
Q1196381	P31	Q11643523	Q1196381-P31-Q11643523-f582ea13-0
Q1196381	P31	Q839954	Q1196381-P31-Q839954-bf458a49-0
Q1196413	P31	Q11424	Q1196413-P31-Q11424-fcd3f878-0
Q119643	P31	Q15221623	Q119643-P31-Q15221623-2e26b287-0
Q11964847	P31	Q5	Q11964847-P31-Q5-498ff598-0
Q11964847	P31x	Q5	Q11964847-P31x-Q5
Q119649	P31	Q15221623	Q119649-P31-Q15221623-110f81e1-0
Q11965155	P31	Q849697	Q11965155-P31-Q849697-9df62fba-0
Q11965602	P31	Q25295	Q11965602-P31-Q25295-07080093-0
Q1196645	P31	Q231002	Q1196645-P31-Q231002-3d58ff87-0
Q1196645	P31	Q2472587	Q1196645-P31-Q2472587-3b563fa2-0
Q1196645	P31	Q33829	Q1196645-P31-Q33829-27437512-0
Q1196645	P31	Q6266	Q1196645-P31-Q6266-a81e272f-0
Q1196645	P31	Q81058955	Q1196645-P31-Q81058955-c6d0770f-0
Q11969857	P31	Q13226383	Q11969857-P31-Q13226383-79de3749-0
Q1197	P31	Q1221156	Q1197-P31-Q1221156-c11a2666-0
Q1197022	P31	Q11424	Q1197022-P31-Q11424-2580f3cc-0
Q11971378	P31	Q216353	Q11971378-P31-Q216353-8f5204e6-0
Q11971378	P31	Q4164871	Q11971378-P31-Q4164871-b2458362-0
Q11971378	P31	Q486983	Q11971378-P31-Q486983-37c36629-0
Q1197183	P31	Q5	Q1197183-P31-Q5-75ddccb2-0
Q1197183	P31x	Q5	Q1197183-P31x-Q5
Q1197185	P31	Q11424	Q1197185-P31-Q11424-159a4d20-0
Q11972	P31	Q23058	Q11972-P31-Q23058-e972dd5d-0
Q1197271	P31	Q131569	Q1197271-P31-Q131569-1c2de66b-0
Q1197333	P31	Q5	Q1197333-P31-Q5-103d8de6-0
Q1197333	P31x	Q121594	Q1197333-P31x-Q121594
Q1197333	P31x	Q5	Q1197333-P31x-Q5
Q1197352	P31	Q11424	Q1197352-P31-Q11424-9aef33a6-0
Q11974939	P31	Q28640	Q11974939-P31-Q28640-f5039ba3-0
Q11975	P31	Q5	Q11975-P31-Q5-2488d782-0
Q11975	P31x	Q28389	Q11975-P31x-Q28389
Q11975	P31x	Q5	Q11975-P31x-Q5
Q1197501	P31	Q11424	Q1197501-P31-Q11424-10827fcf-0
Q1197547	P31	Q11424	Q1197547-P31-Q11424-dc4dd553-0
Q1197636	P31	Q506240	Q1197636-P31-Q506240-35a53c5d-0
Q1197684	P31	Q11424	Q1197684-P31-Q11424-18b06c24-0
Q11977611	P31	Q3917681	Q11977611-P31-Q3917681-19960187-0
Q1197830	P31	Q11424	Q1197830-P31-Q11424-8f99ca82-0
Q1197895	P31	Q249556	Q1197895-P31-Q249556-33aa1d03-0
Q1197932	P31	Q11424	Q1197932-P31-Q11424-0eff16ef-0
Q1197944	P31	Q11424	Q1197944-P31-Q11424-50bfa860-0
Q119798	P31	Q5	Q119798-P31-Q5-085a50bd-0
Q119798	P31x	Q28389	Q119798-P31x-Q28389
Q119798	P31x	Q3282637	Q119798-P31x-Q3282637
Q119798	P31x	Q33999	Q119798-P31x-Q33999
Q119798	P31x	Q5	Q119798-P31x-Q5
Q1197986	P31	Q11424	Q1197986-P31-Q11424-52190de9-0
Q1198	P31	Q1221156	Q1198-P31-Q1221156-3069a58a-0
Q1198059	P31	Q11424	Q1198059-P31-Q11424-9b87bc5c-0
Q11980692	P31	Q13414757	Q11980692-P31-Q13414757-6e9a4d5e-0
Q1198096	P31	Q11424	Q1198096-P31-Q11424-cd679f48-0
Q1198132	P31	Q11424	Q1198132-P31-Q11424-ca967108-0
Q1198269	P31	Q11424	Q1198269-P31-Q11424-90309492-0
Q11983231	P31	Q5	Q11983231-P31-Q5-fae9a875-0
Q11983231	P31x	Q5	Q11983231-P31x-Q5
Q11985018	P31	Q5	Q11985018-P31-Q5-777b6552-0
Q11985018	P31x	Q5	Q11985018-P31x-Q5
Q11985226	P31	Q2418941	Q11985226-P31-Q2418941-7da986c2-0
Q1198527	P31	Q10585806	Q1198527-P31-Q10585806-b897efec-0
Q1198527	P31	Q774228	Q1198527-P31-Q774228-937dba2d-0
Q1198571	P31	Q3551775	Q1198571-P31-Q3551775-a8e5a28b-0
Q1198780	P31	Q11424	Q1198780-P31-Q11424-c0a9fa8e-0
Q11988164	P31	Q180958	Q11988164-P31-Q180958-bad2484c-0
Q11988218	P31	Q180958	Q11988218-P31-Q180958-11530e40-0
Q11988302	P31	Q180958	Q11988302-P31-Q180958-24907e94-0
Q11988408	P31	Q5	Q11988408-P31-Q5-e1e5ff25-0
Q11988408	P31x	Q5	Q11988408-P31x-Q5
Q11988427	P31	Q12011063	Q11988427-P31-Q12011063-e01c710c-0
Q1198853	P31	Q11424	Q1198853-P31-Q11424-03bc2ff0-0
Q1198860	P31	Q11424	Q1198860-P31-Q11424-bf5b69fc-0
Q11988692	P31	Q3488547	Q11988692-P31-Q3488547-1759943e-0
Q11988718	P31	Q180958	Q11988718-P31-Q180958-1edb3b72-0
Q11988774	P31	Q180958	Q11988774-P31-Q180958-7095456e-0
Q11988832	P31	Q180958	Q11988832-P31-Q180958-715e6d38-0
Q1198887	P31	Q214339	Q1198887-P31-Q214339-15c24249-0
Q1198887	P31	Q4164871	Q1198887-P31-Q4164871-55b19223-0
Q1198887	P31	Q66715801	Q1198887-P31-Q66715801-24d459c0-0
Q1198897	P31	Q5	Q1198897-P31-Q5-4af2acff-0
Q1198897	P31x	Q33999	Q1198897-P31x-Q33999
Q1198897	P31x	Q5	Q1198897-P31x-Q5
Q11989151	P31	Q180958	Q11989151-P31-Q180958-c3aea05b-0
Q11989290	P31	Q180958	Q11989290-P31-Q180958-a5a41539-0
Q11989309	P31	Q5	Q11989309-P31-Q5-bd8f307b-0
Q11989309	P31x	Q33999	Q11989309-P31x-Q33999
Q11989309	P31x	Q5	Q11989309-P31x-Q5
Q1199	P31	Q1221156	Q1199-P31-Q1221156-37276589-0
Q11991268	P31	Q7603882	Q11991268-P31-Q7603882-6c049271-0
Q11991898	P31	Q62129701	Q11991898-P31-Q62129701-8e503a90-0
Q1199203	P31	Q11424	Q1199203-P31-Q11424-93e815d8-0
Q1199259	P31	Q11424	Q1199259-P31-Q11424-bade9dca-0
Q1199323	P31	Q11424	Q1199323-P31-Q11424-08c7b50e-0
Q1199357	P31	Q11424	Q1199357-P31-Q11424-1a1a27bf-0
Q1199372	P31	Q11424	Q1199372-P31-Q11424-5d320431-0
Q1199406	P31	Q11424	Q1199406-P31-Q11424-79d8d1f1-0
Q1199713	P31	Q5119	Q1199713-P31-Q5119-a723cbd7-0
Q11997597	P31	Q4164871	Q11997597-P31-Q4164871-768648c1-0
Q11997761	P31	Q15911738	Q11997761-P31-Q15911738-1fbd5821-0
Q11997761	P31	Q3497167	Q11997761-P31-Q3497167-004f0c19-0
Q11997784	P31	Q13414757	Q11997784-P31-Q13414757-ed1e059b-0
Q1199837	P31	Q11424	Q1199837-P31-Q11424-5af9e959-0
Q1199837	P31	Q229390	Q1199837-P31-Q229390-4d5f8f88-0
Q1199839	P31	Q11424	Q1199839-P31-Q11424-6679d2c9-0
Q1200	P31	Q1221156	Q1200-P31-Q1221156-f646bb0a-0
Q12000534	P31	Q63565252	Q12000534-P31-Q63565252-5b57f13a-0
Q12002096	P31	Q5	Q12002096-P31-Q5-238d23bb-0
Q12002096	P31x	Q1231865	Q12002096-P31x-Q1231865
Q12002096	P31x	Q5	Q12002096-P31x-Q5
Q12002096	P31x	Q723682	Q12002096-P31x-Q723682
Q12003	P31	Q5	Q12003-P31-Q5-4be176e5-0
Q12003	P31x	Q5	Q12003-P31x-Q5
Q1200703	P31	Q11862829	Q1200703-P31-Q11862829-a8f0d46c-0
Q1200703	P31	Q17524420	Q1200703-P31-Q17524420-1bac0667-0
Q120080	P31	Q13410524	Q120080-P31-Q13410524-4965638a-0
Q12008643	P31	Q20901295	Q12008643-P31-Q20901295-ae8f625e-0
Q12008643	P31	Q99960791	Q12008643-P31-Q99960791-429b90c3-0
Q1200954	P31	Q1402592	Q1200954-P31-Q1402592-65e8fdea-0
Q1200954	P31	Q20740204	Q1200954-P31-Q20740204-bd9193e2-0
Q1201	P31	Q1221156	Q1201-P31-Q1221156-446cfda2-0
Q1201057	P31	Q184644	Q1201057-P31-Q184644-18c4ca6a-0
Q1201057	P31	Q43229	Q1201057-P31-Q43229-09947258-0
Q12013217	P31	Q33506	Q12013217-P31-Q33506-2e5c0a49-0
Q1201342	P31	Q5	Q1201342-P31-Q5-0fad9ad0-0
Q1201342	P31x	Q5	Q1201342-P31x-Q5
Q1201513	P31	Q3918	Q1201513-P31-Q3918-819d2b4d-0
Q1201513	P31	Q45400320	Q1201513-P31-Q45400320-666006f6-0
Q12016640	P31	Q10922451	Q12016640-P31-Q10922451-96ac0667-0
Q12016963	P31	Q5	Q12016963-P31-Q5-74cce7b8-0
Q12016963	P31x	Q1231865	Q12016963-P31x-Q1231865
Q12016963	P31x	Q5	Q12016963-P31x-Q5
Q12017265	P31	Q5	Q12017265-P31-Q5-cc2f3302-0
Q12017265	P31x	Q1231865	Q12017265-P31x-Q1231865
Q12017265	P31x	Q5	Q12017265-P31x-Q5
Q12017265	P31x	Q723682	Q12017265-P31x-Q723682
Q12017275	P31	Q5	Q12017275-P31-Q5-9bd2b517-0
Q12017275	P31x	Q1231865	Q12017275-P31x-Q1231865
Q12017275	P31x	Q5	Q12017275-P31x-Q5
Q12017332	P31	Q5	Q12017332-P31-Q5-ace24c63-0
Q12017332	P31x	Q1231865	Q12017332-P31x-Q1231865
Q12017332	P31x	Q5	Q12017332-P31x-Q5
Q12017332	P31x	Q723682	Q12017332-P31x-Q723682
Q12017458	P31	Q5	Q12017458-P31-Q5-1d548a63-0
Q12017458	P31x	Q1231865	Q12017458-P31x-Q1231865
Q12017458	P31x	Q5	Q12017458-P31x-Q5
Q12017464	P31	Q5	Q12017464-P31-Q5-c5850774-0
Q12017464	P31x	Q1622272	Q12017464-P31x-Q1622272
Q12017464	P31x	Q33999	Q12017464-P31x-Q33999
Q12017464	P31x	Q3455803	Q12017464-P31x-Q3455803
Q12017464	P31x	Q5	Q12017464-P31x-Q5
Q12017464	P31x	Q723682	Q12017464-P31x-Q723682
Q12017661	P31	Q5	Q12017661-P31-Q5-a83f4539-0
Q12017661	P31x	Q1622272	Q12017661-P31x-Q1622272
Q12017661	P31x	Q5	Q12017661-P31x-Q5
Q12017681	P31	Q5	Q12017681-P31-Q5-d647f070-0
Q12017681	P31x	Q1231865	Q12017681-P31x-Q1231865
Q12017681	P31x	Q5	Q12017681-P31x-Q5
Q12017681	P31x	Q635734	Q12017681-P31x-Q635734
Q12017732	P31	Q5	Q12017732-P31-Q5-a719ece7-0
Q12017732	P31x	Q1231865	Q12017732-P31x-Q1231865
Q12017732	P31x	Q5	Q12017732-P31x-Q5
Q12017732	P31x	Q723682	Q12017732-P31x-Q723682
Q120180	P31	Q5	Q120180-P31-Q5-2f3d3866-0
Q120180	P31x	Q5	Q120180-P31x-Q5
Q12018516	P31	Q5	Q12018516-P31-Q5-376c2eee-0
Q12018516	P31x	Q1622272	Q12018516-P31x-Q1622272
Q12018516	P31x	Q5	Q12018516-P31x-Q5
Q12018516	P31x	Q723682	Q12018516-P31x-Q723682
Q1201896	P31	Q15221623	Q1201896-P31-Q15221623-a2766cc1-0
Q1201901	P31	Q15221623	Q1201901-P31-Q15221623-61a724b2-0
Q1201907	P31	Q15221623	Q1201907-P31-Q15221623-97561d81-0
Q1201911	P31	Q15221623	Q1201911-P31-Q15221623-7f2fa076-0
Q1201913	P31	Q15221623	Q1201913-P31-Q15221623-99e53b42-0
Q12019802	P31	Q47521	Q12019802-P31-Q47521-ef46b0c9-0
Q1202	P31	Q1221156	Q1202-P31-Q1221156-1e38e976-0
Q1202039	P31	Q189004	Q1202039-P31-Q189004-7ac6d361-0
Q1202039	P31	Q38723	Q1202039-P31-Q38723-b965adb5-0
Q1202039	P31	Q3918	Q1202039-P31-Q3918-7cdaeaef-0
Q12020877	P31	Q180958	Q12020877-P31-Q180958-28589f63-0
Q12020877	P31	Q5429037	Q12020877-P31-Q5429037-ce61b729-0
Q12020962	P31	Q2418941	Q12020962-P31-Q2418941-d5422253-0
Q12020977	P31	Q2418941	Q12020977-P31-Q2418941-1ce14b9c-0
Q1202123	P31	Q1969448	Q1202123-P31-Q1969448-70fdad9e-0
Q12022103	P31	Q5	Q12022103-P31-Q5-4026e235-0
Q12022103	P31x	Q33999	Q12022103-P31x-Q33999
Q12022103	P31x	Q5	Q12022103-P31x-Q5
Q12022104	P31	Q5	Q12022104-P31-Q5-27a21f5d-0
Q12022104	P31x	Q1231865	Q12022104-P31x-Q1231865
Q12022104	P31x	Q5	Q12022104-P31x-Q5
Q12022104	P31x	Q723682	Q12022104-P31x-Q723682
Q1202231	P31	Q3917681	Q1202231-P31-Q3917681-4a2ad75c-0
Q1202233	P31	Q3917681	Q1202233-P31-Q3917681-c8fcd171-0
Q1202234	P31	Q3917681	Q1202234-P31-Q3917681-cde56173-0
Q1202236	P31	Q3917681	Q1202236-P31-Q3917681-4fbb0642-0
Q1202237	P31	Q3917681	Q1202237-P31-Q3917681-8011ffcd-0
Q1202238	P31	Q3917681	Q1202238-P31-Q3917681-02cc4ac8-0
Q1202240	P31	Q3917681	Q1202240-P31-Q3917681-b7b873ac-0
Q12022606	P31	Q5	Q12022606-P31-Q5-9b1a4981-0
Q12022606	P31x	Q121594	Q12022606-P31x-Q121594
Q12022606	P31x	Q1231865	Q12022606-P31x-Q1231865
Q12022606	P31x	Q201788	Q12022606-P31x-Q201788
Q12022606	P31x	Q5	Q12022606-P31x-Q5
Q12022606	P31x	Q723682	Q12022606-P31x-Q723682
Q12022653	P31	Q5	Q12022653-P31-Q5-ec580c1b-0
Q12022653	P31x	Q201788	Q12022653-P31x-Q201788
Q12022653	P31x	Q5	Q12022653-P31x-Q5
Q1202292	P31	Q45400320	Q1202292-P31-Q45400320-c9f871f7-0
Q1202292	P31	Q875538	Q1202292-P31-Q875538-94acf6cb-0
Q12023954	P31	Q5	Q12023954-P31-Q5-2bbc78f4-0
Q12023954	P31x	Q1231865	Q12023954-P31x-Q1231865
Q12023954	P31x	Q5	Q12023954-P31x-Q5
Q12023954	P31x	Q635734	Q12023954-P31x-Q635734
Q12024815	P31	Q5	Q12024815-P31-Q5-d20de087-0
Q12024815	P31x	Q1231865	Q12024815-P31x-Q1231865
Q12024815	P31x	Q5	Q12024815-P31x-Q5
Q12025475	P31	Q5	Q12025475-P31-Q5-62af3769-0
Q12025475	P31x	Q188094	Q12025475-P31x-Q188094
Q12025475	P31x	Q5	Q12025475-P31x-Q5
Q12025899	P31	Q5	Q12025899-P31-Q5-fa40c080-0
Q12025899	P31x	Q140686	Q12025899-P31x-Q140686
Q12025899	P31x	Q1622272	Q12025899-P31x-Q1622272
Q12025899	P31x	Q5	Q12025899-P31x-Q5
Q12025899	P31x	Q723682	Q12025899-P31x-Q723682
Q120260	P31	Q5	Q120260-P31-Q5-9dee50a3-0
Q120260	P31x	Q40348	Q120260-P31x-Q40348
Q120260	P31x	Q5	Q120260-P31x-Q5
Q12027155	P31	Q79007	Q12027155-P31-Q79007-803e6c26-0
Q12027721	P31	Q2085381	Q12027721-P31-Q2085381-3bf24619-0
Q12027881	P31	Q5	Q12027881-P31-Q5-c4a2c737-0
Q12027881	P31x	Q1231865	Q12027881-P31x-Q1231865
Q12027881	P31x	Q5	Q12027881-P31x-Q5
Q12027922	P31	Q79007	Q12027922-P31-Q79007-cc7bfbb0-0
Q12028788	P31	Q5	Q12028788-P31-Q5-cc58543b-0
Q12028788	P31x	Q1231865	Q12028788-P31x-Q1231865
Q12028788	P31x	Q40348	Q12028788-P31x-Q40348
Q12028788	P31x	Q5	Q12028788-P31x-Q5
Q12028998	P31	Q2418941	Q12028998-P31-Q2418941-762119a0-0
Q1203	P31	Q5	Q1203-P31-Q5-0e969184-0
Q1203	P31x	Q5	Q1203-P31x-Q5
Q12030207	P31	Q47521	Q12030207-P31-Q47521-81b87daa-0
Q12032980	P31	Q5	Q12032980-P31-Q5-b21ffe01-0
Q12032980	P31x	Q1231865	Q12032980-P31x-Q1231865
Q12032980	P31x	Q5	Q12032980-P31x-Q5
Q12034283	P31	Q5	Q12034283-P31-Q5-15180e70-0
Q12034283	P31x	Q1162163	Q12034283-P31x-Q1162163
Q12034283	P31x	Q1231865	Q12034283-P31x-Q1231865
Q12034283	P31x	Q5	Q12034283-P31x-Q5
Q12034283	P31x	Q723682	Q12034283-P31x-Q723682
Q12035055	P31	Q47521	Q12035055-P31-Q47521-d29772f1-0
Q12035568	P31	Q174782	Q12035568-P31-Q174782-3c0409a5-0
Q12035731	P31	Q5	Q12035731-P31-Q5-29276673-0
Q12035731	P31x	Q33999	Q12035731-P31x-Q33999
Q12035731	P31x	Q5	Q12035731-P31x-Q5
Q12035826	P31	Q5	Q12035826-P31-Q5-e902f735-0
Q12035826	P31x	Q1622272	Q12035826-P31x-Q1622272
Q12035826	P31x	Q5	Q12035826-P31x-Q5
Q12035826	P31x	Q723682	Q12035826-P31x-Q723682
Q12036042	P31	Q180958	Q12036042-P31-Q180958-fb99adba-0
Q12036163	P31	Q5	Q12036163-P31-Q5-090e9090-0
Q12036163	P31x	Q42973	Q12036163-P31x-Q42973
Q12036163	P31x	Q5	Q12036163-P31x-Q5
Q1203623	P31	Q66344	Q1203623-P31-Q66344-aeb8840c-0
Q12036550	P31	Q1664720	Q12036550-P31-Q1664720-7fb2f5af-0
Q120366	P31	Q5	Q120366-P31-Q5-3bbda57b-0
Q120366	P31x	Q33999	Q120366-P31x-Q33999
Q120366	P31x	Q5	Q120366-P31x-Q5
Q120367	P31	Q29168811	Q120367-P31-Q29168811-d48092d2-0
Q12037456	P31	Q5	Q12037456-P31-Q5-a413ecff-0
Q12037456	P31x	Q1231865	Q12037456-P31x-Q1231865
Q12037456	P31x	Q5	Q12037456-P31x-Q5
Q12038363	P31	Q47521	Q12038363-P31-Q47521-333a88b2-0
Q12038364	P31	Q47521	Q12038364-P31-Q47521-2062ecdd-0
Q12038666	P31	Q174782	Q12038666-P31-Q174782-6f9e1397-0
Q12038666	P31	Q79007	Q12038666-P31-Q79007-e4c87b0e-0
Q12038714	P31	Q4022	Q12038714-P31-Q4022-745329cd-0
Q1204	P31	Q35657	Q1204-P31-Q35657-94feeb2c-0
Q120407	P31	Q5	Q120407-P31-Q5-385bada5-0
Q120407	P31x	Q33999	Q120407-P31x-Q33999
Q120407	P31x	Q5	Q120407-P31x-Q5
Q12041278	P31	Q41176	Q12041278-P31-Q41176-63d4df3d-0
Q12041278	P31	Q543654	Q12041278-P31-Q543654-0ffcb170-0
Q12041584	P31	Q174782	Q12041584-P31-Q174782-447b18d6-0
Q12041584	P31	Q79007	Q12041584-P31-Q79007-80ee9acc-0
Q12041612	P31	Q66344	Q12041612-P31-Q66344-c71119d7-0
Q12041729	P31	Q82799	Q12041729-P31-Q82799-443470fb-0
Q1204200	P31	Q1572070	Q1204200-P31-Q1572070-1dc3c9ff-0
Q12042075	P31	Q328584	Q12042075-P31-Q328584-089ef467-0
Q12042076	P31	Q13220204	Q12042076-P31-Q13220204-8e251d9e-0
Q12042076	P31	Q328584	Q12042076-P31-Q328584-373ddc83-0
Q1204304	P31	Q3551775	Q1204304-P31-Q3551775-93991bdf-0
Q1204307	P31	Q16965797	Q1204307-P31-Q16965797-47fcaf13-0
Q1204307	P31	Q1940786	Q1204307-P31-Q1940786-e4b52672-0
Q12043317	P31	Q5	Q12043317-P31-Q5-6971deb5-0
Q12043317	P31x	Q1231865	Q12043317-P31x-Q1231865
Q12043317	P31x	Q5	Q12043317-P31x-Q5
Q12043370	P31	Q174782	Q12043370-P31-Q174782-dfffa22a-0
Q12043370	P31	Q79007	Q12043370-P31-Q79007-1b35c348-0
Q1204346	P31	Q188823	Q1204346-P31-Q188823-51b14e45-0
Q12043591	P31	Q16560	Q12043591-P31-Q16560-969bd6df-0
Q12044045	P31	Q5	Q12044045-P31-Q5-8728b04c-0
Q12044045	P31x	Q1622272	Q12044045-P31x-Q1622272
Q12044045	P31x	Q5	Q12044045-P31x-Q5
Q12044045	P31x	Q723682	Q12044045-P31x-Q723682
Q12044519	P31	Q180958	Q12044519-P31-Q180958-1d98506f-0
Q12044521	P31	Q180958	Q12044521-P31-Q180958-f8ece9a2-0
Q12044522	P31	Q180958	Q12044522-P31-Q180958-b20c5fbe-0
Q12044523	P31	Q180958	Q12044523-P31-Q180958-b9e91658-0
Q12046465	P31	Q14565252	Q12046465-P31-Q14565252-624ac6c1-0
Q12046593	P31	Q166620	Q12046593-P31-Q166620-ac24aa42-0
Q12046594	P31	Q166620	Q12046594-P31-Q166620-9ccd06aa-0
Q12046596	P31	Q166620	Q12046596-P31-Q166620-1c023c44-0
Q12046599	P31	Q166620	Q12046599-P31-Q166620-14c0c40a-0
Q12046601	P31	Q270791	Q12046601-P31-Q270791-49b63aa1-0
Q12046601	P31	Q4830453	Q12046601-P31-Q4830453-cbab5435-0
Q1204714	P31	Q23002054	Q1204714-P31-Q23002054-52e2e754-0
Q1204714	P31	Q3918	Q1204714-P31-Q3918-cd0b9c8b-0
Q12047287	P31	Q180958	Q12047287-P31-Q180958-7d3049df-0
Q12047389	P31	Q1321960	Q12047389-P31-Q1321960-e25104fc-0
Q12047389	P31	Q180958	Q12047389-P31-Q180958-633199da-0
Q12047392	P31	Q24017414	Q12047392-P31-Q24017414-d87fec19-0
Q12048294	P31	Q62091513	Q12048294-P31-Q62091513-cf7b3492-0
Q1204831	P31	Q708731	Q1204831-P31-Q708731-181323cd-0
Q120484	P31	Q11424	Q120484-P31-Q11424-d311ea68-0
